customer_id,signup_date,customer_segment,region,status,lifetime_months_expected,acquisition_channel,acquisition_campaign,acquisition_cost_ngn
C145502,1/1/2025 19:20,SME,Nigeria,Dormant,,Referral,Camp_68,92
C145503,5/20/2024 20:38,Individual,Nigeria,Dormant,,Referral,Camp_113,621
C145504,10/1/2022 1:50,Individual,West Africa,Active,18,Paid Social,Camp_81,16910
C145505,9/9/2023 9:44,SME,Europe,Active,35,Paid Search,Camp_75,14419
C145506,7/23/2024 14:55,Individual,Nigeria,Churned,4,Referral,Camp_114,6224
C145507,4/9/2022 10:32,SME,North America,Active,39,Paid Search,Camp_119,21903
C145508,3/30/2025 11:59,Individual,North America,Active,38,Paid Search,Camp_39,66156
C145509,10/12/2025 14:38,SME,North America,Active,16,Organic Social,Camp_81,1152
C145510,2/13/2025 13:06,SME,Nigeria,Active,57,Referral,Camp_26,4560
C145511,10/10/2023 20:45,SME,Nigeria,Active,45,Organic Social,Camp_88,3851
C145512,10/2/2023 17:33,SME,Rest of Africa,Active,52,Affiliate,Camp_97,1927
C145513,3/26/2020 18:59,SME,Nigeria,Active,16,Paid Search,Camp_28,12366
C145514,3/28/2024 6:33,Individual,Nigeria,Churned,8,SOC,Camp_101,62428
C145515,5/15/2020 4:18,Individual,Nigeria,Active,28,Organic Social,Camp_98,16029
C145516,8/17/2023 3:02,Individual,Nigeria,Active,55,Affiliate,Camp_66,177
C145517,5/16/2020 15:08,SME,West Africa,Active,14,Organic Social,Camp_83,1836
C145518,3/18/2020 8:13,SME,Nigeria,Active,55,PS,Camp_2,57398
C145519,3/29/2024 11:14,SME,North America,Dormant,,REF,Camp_118,66
C145520,4/26/2022 4:19,Individual,Nigeria,Active,48,Affiliate,Camp_94,25160
C145521,3/18/2023 7:33,SME,Nigeria,Active,38,Paid Social,Camp_47,8837
C145522,11/4/2020 13:19,SME,Europe,Active,6, Paid Search ,Camp_28,3048
C145523,5/13/2022 16:55,SME,North America,Active,18,ORG,Camp_120,1791
C145524,1/14/2022 10:52,SME,West Africa,Churned,2,Paid Search,Camp_115,41277
C145525,2/8/2022 0:28,SME,North America,Active,60,Paid Social,Camp_53,116335
C145526,10/15/2023 0:01,SME,Nigeria,Churned,1,Paid Search,Camp_30,3591
C145527,4/7/2020 12:22,Individual,West Africa,Active,44,Paid Search,Camp_33,25372
C145528,6/7/2020 2:00,SME,Nigeria,Active,53,Paid Social,Camp_57,46699
C145529,5/13/2022 0:40,SME,West Africa,Dormant,,Paid Search,Camp_102,57492
C145530,1/10/2025 23:01,Individual,North America,Dormant,,Paid Search,Camp_118,12086
C145531,9/3/2020 12:22,Individual,Nigeria,Active,48,Affiliate,Camp_81,16065
C145532,8/14/2025 0:40,SME,Nigeria,Active,17,Paid Search,Camp_11,5317
C145533,2/25/2024 18:53,SME,Rest of Africa,Active,27,Referral,Camp_120,2000
C145534,8/17/2022 15:10,SME,Nigeria,Active,49,Affiliate,Camp_89,7290
C145535,5/31/2022 11:04,Individual,Nigeria,Active,16,Paid Search,Camp_50,38183
C145536,9/3/2021 23:32,SME,Nigeria,Dormant,,Paid Search,Camp_64,6501
C145537,4/18/2023 23:31,SME,Nigeria,Churned,3,Organic Social,Camp_65,4955
C145538,10/5/2024 7:09,SME,North America,Dormant,,Paid Social,Camp_6,16968
C145539,9/21/2023 20:00,SME,West Africa,Active,50,Organic Social,Camp_33,439
C145540,9/13/2020 3:46,Individual,Nigeria,Active,28,Affiliate,CMP_100,3210
C145541,8/13/2025 12:50,Individual,Nigeria,Active,56,Paid Search,Camp_105,5812
C145542,6/1/2025 20:55,Individual,North America,Churned,1,Organic Social,Camp_100,39020
C145543,3/31/2023 12:24,Individual,Nigeria,Active,34,Event,Camp_120,186680
C145544,1/10/2022 13:31,Enterprise,Nigeria,Active,37,Paid Search,Camp_57,7273
C145545,4/14/2024 1:07,Individual,Nigeria,Churned,1,Paid Search,Camp_84,41324
C145546,11/25/2023 7:08,SME,Nigeria,Active,23,Organic Social,Camp_86,8476
C145547,9/18/2023 15:57,Individual,Nigeria,Active,36,Event,Camp_103,109894
C145548,8/2/2021 7:21,Individual,Nigeria,Active,54,Paid Search,Camp_71,3457
C145549,9/3/2020 11:42,Enterprise,West Africa,Active,52,Paid Social,Camp_8,19825
C145550,1/16/2023 14:33,Individual,West Africa,Active,33,Paid Search,Camp_45,5763
C145551,1/25/2024 2:57,Individual,Nigeria,Active,10,SOC,Camp_81,19295
C145552,3/1/2024 17:35,Individual,Nigeria,Active,12,Paid Search,Camp_88,51427
C145553,7/24/2022 7:58,Individual,Nigeria,Active,7,SOC,Camp_103,1525
C145554,1/20/2020 7:08,Individual,Nigeria,Active,10,Organic Social,Camp_90,5066
C145555,10/6/2022 20:19,Individual,Nigeria,Active,7,Event,Camp_40,30853
C145556,3/3/2022 3:41,Individual,Nigeria,Churned,9,Affiliate,Camp_33,1544
C145557,3/10/2023 0:23,Individual,Nigeria,Active,50,Affiliate,Camp_45,2169
C145558,4/7/2024 9:29,Individual,Rest of Africa,Active,11,Paid Search,Camp_101,18375
C145559,9/20/2023 2:31,Individual,Nigeria,Active,26,Paid Search,Camp_17,49240
C145560,8/26/2023 2:42,Individual,North America,Active,44,Organic Social,Camp_75,5622
C145561,1/13/2021 20:26,SME,Nigeria,Active,41,Organic Social,Camp_22,139
C145562,6/14/2024 12:42,SME,North America,Active,27,Organic Social,Camp_48,674
C145563,4/8/2021 16:11,SME,Nigeria,Active,52,Paid Search,Camp_66,53567
C145564,6/21/2022 11:00,SME,Nigeria,Active,33,Organic Social,Camp_24,5286
C145565,8/2/2024 6:42,Enterprise,Nigeria,Active,47,Paid Search,Camp_34,455
C145566,3/31/2024 19:21,Individual,Nigeria,Active,22,Paid Social,Camp_75,16320
C145567,8/13/2022 16:46,Individual,Europe,Active,41,Paid Search,Camp_14,4615
C145568,7/27/2020 8:59,SME,West Africa,Active,30,Affiliate,Camp_37,20198
C145569,5/1/2022 10:55,Individual,North America,Active,59,Paid Search,Camp_70,3264
C145570,6/13/2021 5:27,Individual,West Africa,Active,39,Event,Camp_1,3203
C145571,2/28/2024 8:55,Individual,Nigeria,Active,31,Affiliate,Camp_72,8280
C145572,4/20/2024 18:58,SME,West Africa,Dormant,,Referral,Camp_58,3147
C145573,1/28/2023 6:56,Individual,Nigeria,Churned,5,EVT,Camp_34,12797
C145574,12/27/2021 14:21,SME,Nigeria,Active,14,Paid Search,Camp_42,8964
C145575,5/4/2025 9:43,SME,Nigeria,Active,22,Organic Social,Camp_74,2206
C145576,7/16/2020 8:22,Enterprise,Rest of Africa,Active,36,Affiliate,Camp_23,11612
C145577,2/17/2022 20:59,Individual,Nigeria,Active,17,Paid Search,Camp_13,7594
C145578,12/4/2020 2:44,Individual,West Africa,Active,9,Organic Social,Camp_84,461
C145579,2/20/2025 16:30,SME,Rest of Africa,Churned,2,Paid Social,Camp_65,6657
C145580,4/12/2024 2:50,SME,Nigeria,Churned,8,Paid Social,Camp_74,60882
C145581,4/4/2024 5:11,SME,Nigeria,Active,16,Event,Camp_26,22804
C145582,12/31/2023 15:07,SME,Nigeria,Dormant,,Organic Social,Camp_13,4104
C145583,6/21/2021 20:50,Individual,North America,Active,56,Paid Search,Camp_100,35918
C145584,7/23/2023 12:05,SME,Nigeria,Active,25,Event,Camp_92,32705
C145585,10/5/2021 20:55,Individual,Rest of Africa,Churned,32,PS,Camp_6,26739
C145586,3/13/2022 7:41,Individual,Nigeria,Dormant,,Affiliate,Camp_45,16985
C145587,11/1/2025 11:32,Individual,Nigeria,Active,25,Event,CMP_67,18669
C145588,11/11/2024 23:56,Individual,North America,Active,59,AFF,Camp_114,945
C145589,6/18/2021 11:07,Individual,Europe,Active,26,Referral,Camp_62,198
C145590,9/12/2020 6:07,SME,West Africa,Active,23,Referral,Camp_50,3052
C145591,5/20/2025 15:22,Individual,Nigeria,Active,36,Referral,Camp_99,2127
C145592,5/15/2021 7:30,Individual,Rest of Africa,Active,59,Organic Social,Camp_67,4179
C145593,2/27/2021 15:12,Individual,Nigeria,Active,46,Paid Social,Camp_52,47866
C145594,9/28/2021 18:30,SME,West Africa,Dormant,,Paid Social,Camp_104,17743
C145595,11/10/2021 19:06,Individual,Nigeria,Active,11,Referral,Camp_77,97
C145596,11/25/2024 7:42,Individual,Nigeria,Active,11,Organic Social,CMP_94,3161
C145597,12/23/2024 6:00,Individual,Nigeria,Dormant,,Organic Social,Camp_33,1209
C145598,6/16/2024 11:40,SME,Europe,Active,33,Referral,Camp_103,1942
C145599,5/9/2021 15:56,SME,Nigeria,Churned,10,Referral,Camp_49,415
C145600,1/16/2021 3:09,SME,Nigeria,Active,31,REF,Camp_9,2071
C145601,9/2/2022 16:45,SME,Rest of Africa,Churned,17,Paid Search,Camp_71,53710
C145602,10/15/2024 18:15,Individual,West Africa,Active,42,Paid Social,Camp_120,1445
C145603,3/14/2020 23:25,Individual,Nigeria,Active,29,SOC,Camp_36,5394
C145604,2/14/2020 10:10,Individual,Europe,Churned,19,Organic Social,Camp_109,
C145605,12/3/2023 8:35,Individual,Europe,Churned,2,Paid Search,Camp_11,31051
C145606,1/16/2021 21:50,Individual,North America,Active,28,Referral,Camp_50,1767
C145607,10/19/2021 11:39,SME,Nigeria,Churned,5,Paid Search,Camp_42,3744
C145608,3/6/2021 15:40,Individual,Nigeria,Dormant,,Paid Social,Camp_94,5002
C145609,8/18/2025 4:39,Individual,Nigeria,Active,10,Referral,Camp_64,4757
C145610,1/21/2020 21:09,Individual,West Africa,Active,18,Paid Search,Camp_9,42763
C145611,6/18/2022 8:19,Individual,Nigeria,Dormant,,Referral,Camp_34,5992
C145612,4/28/2022 12:08,Individual,Nigeria,Churned,20,Event,Camp_14,21042
C145613,5/8/2024 0:56,Individual,Nigeria,Active,12,Organic Social,Camp_85,2895
C145614,3/14/2022 8:11,SME,Nigeria,Churned,5,Referral,Camp_64,599
C145615,12/26/2022 20:23,Individual,Europe,Active,41,Referral,Camp_116,1486
C145616,7/28/2023 14:43,SME,North America,Active,32,Paid Search,Camp_71,44277
C145617,11/9/2023 14:24,Individual,North America,Active,59,Organic Social,Camp_87,1422
C145618,2/9/2024 13:25,SME,West Africa,Dormant,,Paid Social,Camp_58,2728
C145619,8/8/2020 19:27,SME,Europe,Active,57,Paid Search,Camp_98,34710
C145620,2/2/2023 23:28,Individual,North America,Active,6,Paid Search,Camp_40,29555
C145621,9/2/2025 12:46,Enterprise,Nigeria,Active,33,Organic Social,Camp_99,8836
C145622,4/6/2022 4:19,Individual,Europe,Active,29,Referral,Camp_86,2784
C145623,12/9/2020 4:43,SME,West Africa,Active,36,Affiliate,Camp_92,4348
C145624,12/14/2023 15:30,Individual,Nigeria,Churned,1,Paid Social,Camp_16,3069
C145625,7/12/2025 4:19,Enterprise,Nigeria,Churned,1,Paid Social,Camp_4,22564
C145626,3/26/2023 5:11,SME,Europe,Churned,12,Referral,Camp_42,4214
C145627,4/28/2023 12:20,SME,Nigeria,Dormant,,Referral,Camp_52,331
C145628,1/22/2020 22:54,Individual,Nigeria,Dormant,,Paid Social,Camp_53,13161
C145629,7/10/2022 19:37,SME,Nigeria,Active,55,Paid Social,Camp_25,7177
C145630,9/7/2022 16:37,SME,North America,Active,45,Organic Social,Camp_113,3664
C145631,7/21/2023 17:12,Individual,Nigeria,Active,28,Paid Social,Camp_17,572
C145632,8/29/2024 18:02,SME,Nigeria,Active,55,Referral,Camp_53,872
C145633,1/4/2025 6:13,SME,Nigeria,Active,22,Organic Social,Camp_116,3310
C145634,12/17/2021 16:14,SME,Nigeria,Active,30,Paid Search,Camp_23,4088
C145635,11/26/2024 20:07,Individual,West Africa,Active,59,Paid Search,Camp_109,13084
C145636,9/19/2020 14:11,Individual,North America,Active,30,Event,Camp_36,7744
C145637,11/2/2020 17:53,Individual,Nigeria,Active,41,Paid Search,Camp_55,6072
C145638,6/2/2023 13:33,SME,Europe,Churned,4,Paid Search,Camp_28,95038
C145639,10/31/2025 3:41,Individual,Nigeria,Active,41,Referral,Camp_120,1841
C145640,8/21/2022 11:58,Individual,Europe,Active,40,Referral,Camp_119,986
C145641,2/25/2023 8:40,Individual,West Africa,Active,50,Organic Social,Camp_5,3683
C145642,9/29/2023 13:32,SME,North America,Dormant,,Organic Social,Camp_24,2414
C145643,7/21/2025 12:20,Enterprise,Nigeria,Active,28,Event,Camp_99,36835
C145644,5/29/2023 20:14,Individual,Nigeria,Churned,3,Paid Search,Camp_44,11
C145645,3/7/2024 4:38,SME,West Africa,Active,54,Organic Social,Camp_117,1346
C145646,9/4/2025 10:06,SME,Nigeria,Churned,1,Organic Social,Camp_97,22512
C145647,10/30/2023 11:20,Individual,West Africa,Active,27,Paid Search,Camp_95,2979
C145648,5/26/2023 4:46,Individual,Nigeria,Active,57,Paid Social,Camp_88,1479
C145649,3/3/2023 3:20,Individual,West Africa,Dormant,,Referral,Camp_82,1359
C145650,1/12/2024 3:38,Individual,Nigeria,Active,34,Organic Social,Camp_64,1718
C145651,9/7/2023 8:34,Individual,North America,Active,47,Affiliate,Camp_70,6104
C145652,4/10/2023 17:45,Individual,Nigeria,Active,59,Organic Social,Camp_95,16185
C145653,5/30/2023 11:05,SME,Europe,Active,24,REF,Camp_54,269
C145654,2/21/2022 0:42,SME,North America,Active,31,Affiliate,Camp_44,4638
C145655,2/2/2024 8:27,SME,Nigeria,Active,25,Referral,Camp_109,2844
C145656,5/9/2023 6:24,SME,Rest of Africa,Active,38,Referral,Camp_30,350
C145657,5/25/2020 14:48,SME,Nigeria,Active,26,Referral,Camp_43,2490
C145658,10/12/2024 12:06,SME,Europe,Active,40,Organic Social,Camp_62,2555
C145659,1/1/2023 1:49,SME,North America,Active,31,Organic Social,Camp_71,4848
C145660,1/25/2021 14:31,SME,Nigeria,Churned,21,PS,Camp_50,18643
C145661,1/27/2020 3:53,Individual,Rest of Africa,Churned,56,Affiliate,Camp_54,4790
C145662,4/2/2024 20:41,Individual,Nigeria,Churned,2,Paid Social,Camp_51,11737
C145663,9/16/2025 9:21,SME,West Africa,Active,22,Organic Social,Camp_59,796
C145664,11/28/2022 15:04,SME,Europe,Active,15,Paid Search,Camp_116,14237
C145665,6/13/2025 18:34,Enterprise,Nigeria,Dormant,,Referral,Camp_28,2797
C145666,3/9/2021 23:10,SME,West Africa,Active,43,Event,Camp_55,1089432
C145667,12/25/2024 23:56,Individual,Nigeria,Churned,5,Affiliate,Camp_108,7882
C145668,9/15/2023 22:52,Individual,Nigeria,Active,12,Organic Social,Camp_100,8781
C145669,8/23/2022 18:44,Individual,Rest of Africa,Active,53,Organic Social,Camp_4,3541
C145670,10/20/2022 19:42,SME,Nigeria,Churned,4,Organic Social,Camp_29,1217
C145671,9/23/2022 5:47,SME,Rest of Africa,Active,44,Paid Search,Camp_118,32179
C145672,7/28/2021 21:59,Individual,Nigeria,Active,58,Paid Social,Camp_19,21782
C145673,8/7/2020 9:02,SME,Nigeria,Churned,1,Paid Social,Camp_111,131
C145674,3/5/2024 12:28,Individual,Nigeria,Active,42,Event,Camp_13,26117
C145675,2/4/2023 3:40,Individual,West Africa,Active,27,Paid Social,Camp_15,49689
C145676,7/11/2020 16:46,SME,Europe,Dormant,,Organic Social,Camp_82,20789
C145677,6/12/2022 6:54,Individual,West Africa,Active,38,Event,Camp_87,24420
C145678,11/15/2024 22:51,Individual,North America,Churned,1,Organic Social,Camp_92,6396
C145679,4/20/2025 5:32,SME,Nigeria,Active,49,Paid Social,Camp_22,320
C145680,7/27/2024 6:58,Individual,Nigeria,Active,11,Paid Social,Camp_36,5617
C145681,6/1/2024 17:49,SME,Nigeria,Active,23,Paid Social,Camp_42,23027
C145682,3/18/2024 5:55,Individual,Nigeria,Churned,6,Referral,Camp_72,2116
C145683,7/2/2024 5:29,Individual,Nigeria,Active,59,Paid Social,Camp_55,19448
C145684,2/21/2021 10:35,Individual,Nigeria,Active,12,Referral,Camp_11,2384
C145685,1/17/2025 6:30,Individual,West Africa,Active,14,Affiliate,Camp_46,4487
C145686,9/30/2024 14:44,SME,Nigeria,Active,17,Paid Social,Camp_113,50020
C145687,4/6/2024 10:05,Individual,Nigeria,Dormant,,Paid Search,Camp_36,11398
C145688,2/24/2024 1:51,SME,Rest of Africa,Active,35,Organic Social,Camp_62,11618
C145689,3/22/2021 2:56,Individual,Nigeria,Active,46,Paid Social,Camp_79,1119
C145690,12/25/2023 2:04,Individual,Europe,Active,10,Organic Social,Camp_74,9458
C145691,1/25/2023 7:44,Individual,Nigeria,Active,59,Organic Social,Camp_65,1806
C145692,7/18/2022 5:29,Individual,Nigeria,Churned,32,Paid Social,Camp_110,19405
C145693,5/7/2022 2:39,Individual,West Africa,Active,18,Event,Camp_114,2261
C145694,3/16/2021 9:08,Individual,Nigeria,Active,7,Paid Social,Camp_39,1501
C145695,6/1/2021 15:26,SME,Nigeria,Active,36,Paid Social,Camp_116,1056
C145696,1/16/2020 8:52,Individual,Nigeria,Active,36,Affiliate,Camp_34,5307
C145697,9/1/2023 10:59,Individual,West Africa,Active,9,Paid Search,Camp_89,13454
C145698,8/27/2020 5:54,Individual,Nigeria,Active,60,PS,Camp_91,9610
C145699,11/4/2025 5:53,Enterprise,North America,Active,23,Event,Camp_13,259820
C145700,9/17/2024 6:01,SME,North America,Active,35,PS,Camp_70,9406
C145701,1/29/2023 2:54,SME,Nigeria,Active,21,Paid Search,Camp_87,51292
C145702,5/6/2020 2:46,SME,Nigeria,Active,16,Organic Social,Camp_45,4136
C145703,7/10/2023 17:33,SME,Nigeria,Active,50,Paid Search,Camp_9,9284
C145704,3/1/2025 21:22,Individual,Nigeria,Active,6,Organic Social,Camp_77,3031
C145705,6/12/2021 16:37,SME,North America,Active,59,Organic Social,Camp_77,10092
C145706,1/22/2025 7:50,Individual,West Africa,Active,51,ORG,Camp_53,
C145707,7/23/2024 22:41,SME,Europe,Churned,3,Paid Social,Camp_66,10029
C145708,12/23/2023 4:51,Enterprise,Nigeria,Active,47,Event,Camp_27,16481
C145709,10/11/2025 22:36,SME,Europe,Active,24,Paid Social,Camp_89,5431
C145710,12/22/2021 7:04,SME,North America,Active,14,Organic Social,Camp_21,3190
C145711,6/28/2025 1:08,Individual,Nigeria,Active,36,Event,Camp_62,53361
C145712,6/22/2024 19:18,Individual,Europe,Dormant,,Paid Social,Camp_95,8258
C145713,9/3/2023 12:56,SME,Nigeria,Active,36,Paid Search,Camp_54,6429
C145714,10/30/2025 23:53,SME,Nigeria,Active,43,Paid Search,Camp_19,26970
C145715,5/6/2022 8:24,Individual,Nigeria,Dormant,,Event,Camp_102,66127
C145716,4/17/2020 19:29,Individual,Europe,Active,34,Referral,Camp_107,44
C145717,7/10/2020 16:56,SME,Nigeria,Churned,15,Event,Camp_118,40032
C145718,3/26/2023 7:39,SME,Nigeria,Active,26,Referral,Camp_112,4623
C145719,1/28/2024 1:18,Individual,Rest of Africa,Churned,5,Paid Social,Camp_107,1666
C145720,3/10/2021 0:14,Individual,Nigeria,Active,57,Paid Search,Camp_69,57379
C145721,8/6/2022 12:04,SME,Europe,Churned,2,Event,Camp_76,5011
C145722,7/13/2023 0:06,SME,North America,Churned,12,Organic Social,Camp_81,28774
C145723,9/3/2023 12:46,Individual,Rest of Africa,Active,9,Paid Social,Camp_8,12904
C145724,9/20/2021 2:49,SME,Nigeria,Churned,8,Organic Social,Camp_66,6546
C145725,12/19/2024 21:50,Individual,Nigeria,Active,45,Paid Search,Camp_19,1620
C145726,4/26/2020 6:27,SME,Nigeria,Churned,10,Paid Social,Camp_118,1946
C145727,2/2/2022 12:44,Individual,Nigeria,Churned,20,Organic Social,Camp_29,
C145728,5/19/2021 0:31,Individual,Rest of Africa,Active,55,Paid Search,Camp_63,111716
C145729,9/29/2020 12:53,SME,North America,Active,47,Paid Search,Camp_15,8113
C145730,3/9/2022 7:04,Individual,Nigeria,Churned,5,Organic Social,Camp_4,2092
C145731,2/6/2022 22:27,Individual,Nigeria,Dormant,,Organic Social,Camp_48,50
C145732,6/21/2020 18:33,Individual,Rest of Africa,Churned,5,Paid Search,Camp_76,78097
C145733,8/25/2021 16:14,Individual,Rest of Africa,Active,25,Paid Search,Camp_54,62417
C145734,10/3/2020 9:29,SME,Nigeria,Churned,9,Event,Camp_2,4929
C145735,8/17/2024 2:31,SME,Rest of Africa,Active,60,Paid Search,Camp_22,11355
C145736,8/13/2021 1:20,SME,West Africa,Churned,3,Paid Search,Camp_26,85020
C145737,10/26/2024 14:01,Individual,Nigeria,Active,27,SOC,Camp_29,2419
C145738,1/12/2022 18:00,SME,North America,Active,42,Paid Search,Camp_89,51733
C145739,1/21/2022 6:59,SME,Nigeria,Active,39,Organic Social,Camp_78,1126
C145740,3/2/2020 13:45,SME,Nigeria,Active,39,Affiliate,Camp_66,566
C145741,9/2/2020 9:10,SME,Nigeria,Active,13,Organic Social,Camp_3,766
C145742,12/3/2020 1:54,SME,Nigeria,Active,49,Referral,Camp_36,2474
C145743,12/14/2020 2:10,Individual,North America,Active,28,Event,Camp_58,5907
C145744,4/28/2024 6:21,Individual,North America,Active,23,Paid Search,Camp_91,93
C145745,3/27/2022 15:09,Individual,Nigeria,Active,13,Organic Social,Camp_32,7473
C145746,9/8/2025 5:13,Individual,Nigeria,Active,53,Organic Social,Camp_20,5328
C145747,3/7/2020 15:35,Individual,North America,Active,25,Paid Social,Camp_119,37889
C145748,5/29/2023 6:13,SME,Nigeria,Active,6,Referral,Camp_63,1723
C145749,1/3/2023 17:26,Individual,North America,Active,34,Referral,Camp_101,93
C145750,2/20/2022 16:03,Individual,Nigeria,Dormant,,Paid Social,Camp_24,392
C145751,4/7/2024 22:29,SME,Nigeria,Churned,10,Paid Search,Camp_17,38463
C145752,7/10/2024 4:10,Individual,West Africa,Churned,3,Paid Search,Camp_35,55164
C145753,10/1/2022 17:12,SME,Europe,Active,59,Paid Social,Camp_25,28995
C145754,12/2/2022 2:14,SME,Nigeria,Churned,13,Paid Search,Camp_90,11711
C145755,6/13/2024 2:56,Individual,Nigeria,Churned,1,Referral,Camp_117,2169
C145756,3/27/2024 16:57,SME,Europe,Churned,9,Paid Social,Camp_97,1457
C145757,9/20/2022 12:42,Individual,North America,Active,30,Referral,Camp_63,2533
C145758,2/28/2023 7:20,Individual,North America,Churned,8,Paid Social,Camp_119,5168
C145759,2/18/2021 13:14,Individual,West Africa,Active,51,Referral,Camp_41,
C145760,6/18/2022 14:23,SME,Nigeria,Active,25,Affiliate,Camp_70,3296
C145761,1/9/2023 10:26,Individual,Nigeria,Active,24,Affiliate,CMP_96,3315
C145762,4/21/2021 20:16,SME,Nigeria,Active,31,Organic Social,Camp_92,1686
C145763,11/4/2024 9:58,Individual,Europe,Active,48, Paid Search ,Camp_92,25094
C145764,5/5/2023 1:29,SME,West Africa,Active,45,Paid Social,Camp_13,1834
C145765,11/20/2020 4:18,Individual,Rest of Africa,Churned,8,SOC,Camp_14,989
C145766,12/3/2022 12:52,SME,North America,Dormant,,Event,Camp_55,47645
C145767,8/20/2020 10:57,SME,Nigeria,Active,45,Organic Social,Camp_18,14557
C145768,5/8/2022 23:51,Individual,North America,Active,16,Organic Social,Camp_45,6807
C145769,8/22/2021 4:29,Individual,West Africa,Active,45,Referral,Camp_74,574
C145770,7/4/2023 6:01,Individual,Nigeria,Churned,14,Organic Social,Camp_50,2248
